,murderandn,robbery,aggravated,burglary,larcenythe,motorvehic,arson,otherassau,forgeryand,fraud,embezzleme,stolenprop,vandalism,weaponscar,prostituti,sexoffense,drugabusev,gambling,offensesag,drivingund,liquorlaws,drunkennes,disorderly,allotherof,population,year,state,decrim,medical,recreational,st
840,185,1122,1944,2994,14286,886,53,11703,1021,1003,441,2628,1132,891,252,297,23308,9,4547.0,16901.0,94,14259.0,4095.0,106159,4424357.0,2016,KENTUCKY,0,0,0,KY
841,339,1646,8888,5422,25436,1388,109,23075,731,1473,172,2283,3739,3777,521,1355,27529,79,1538.0,7587.0,3596,3567.0,10435.0,56154,4183659.0,2016,LOUISIANA,0,1,0,LA
842,16,139,558,681,4704,206,77,4719,229,552,66,90,1052,149,105,187,5430,1,122.0,5834.0,2218,17.0,1309.0,14943,1328762.0,2016,MAINE,1,1,1,ME
843,270,3223,5841,4777,19083,1502,353,21522,582,896,115,144,2721,3181,584,687,30692,133,1972.0,17809.0,5398,14.0,4639.0,55773,5197665.0,2016,MARYLAND,1,1,0,MD
844,58,1263,8032,2135,12140,618,80,19027,469,1263,136,1084,2692,1238,553,418,9770,14,1231.0,9008.0,2000,5600.0,4329.0,35706,6436240.0,2016,MASSACHUSETTS,1,1,0,MA
845,166,1467,9770,3284,21366,1412,233,27475,652,3909,1009,1645,2828,4128,528,687,38780,37,2799.0,27571.0,10690,367.0,6536.0,87235,9696514.0,2016,MICHIGAN,1,1,0,MI
846,103,1155,3581,2109,21652,1264,91,13688,985,2187,29,1684,3057,1786,344,1047,15397,12,507.0,19196.0,8054,1.0,8679.0,27297,5237709.0,2016,MINNESOTA,1,1,0,MN
847,117,450,937,1309,6505,342,53,6680,378,980,395,670,751,1016,38,204,10414,63,2407.0,7160.0,983,3721.0,3790.0,26836,1383530.0,2016,MISSISSIPPI,1,0,0,MS
848,339,1926,7442,4153,27668,2344,208,23578,1351,2454,369,3195,4076,3706,415,1289,41674,75,2596.0,19729.0,5280,330.0,8158.0,75970,5768437.0,2016,MISSOURI,1,0,0,MO
849,14,69,983,326,4229,293,35,4092,112,258,32,62,952,112,3,126,2638,0,442.0,4392.0,1871,0.0,2878.0,6262,1036405.0,2016,MONTANA,0,0,0,MT
850,40,296,1317,582,9070,416,56,8242,274,1374,98,619,2210,1103,131,453,11878,0,1257.0,6948.0,4862,0.0,2714.0,13951,1721852.0,2016,NEBRASKA,0,0,0,NE
851,166,1905,6023,2519,6978,900,53,14022,605,1635,331,1584,1482,1893,2892,714,13770,33,963.0,10660.0,3383,214.0,1292.0,49669,2940058.0,2016,NEVADA,0,1,0,NV
852,5,179,632,336,3499,114,26,5115,236,843,122,547,1178,171,91,128,8346,7,160.0,4874.0,2907,3683.0,954.0,12993,1275170.0,2016,NEWHAMPSHIRE,0,1,0,NH
853,198,3000,6407,4334,21723,499,180,22348,1047,3896,320,2693,3858,4054,849,963,61579,421,7426.0,22745.0,3044,0.0,12723.0,108599,8747889.0,2016,NEWJERSEY,0,1,0,NJ
854,66,360,3463,918,8419,447,637,8482,237,631,214,1449,1214,576,36,83,6924,0,850.0,6178.0,1977,445.0,1602.0,31924,1498550.0,2016,NEWMEXICO,0,1,0,NM
855,255,3280,8612,5780,41354,1820,242,29532,2801,4419,62,3441,14798,3624,627,1970,65379,74,595.0,29238.0,1599,0.0,6355.0,44267,10621114.0,2016,NEWYORK,0,1,0,NY
856,497,2610,8227,7909,27736,969,188,32067,1167,7337,983,2836,3989,4485,182,823,18247,43,4412.0,30380.0,2286,0.0,4497.0,69279,6270620.0,2016,NORTHCAROLINA,0,0,0,NC
857,14,76,608,281,2894,234,154,2789,124,351,59,320,506,340,20,89,5093,0,313.0,5725.0,2922,309.0,2202.0,9234,753138.0,2016,NORTHDAKOTA,0,0,0,ND
858,189,1847,4166,3851,28735,681,257,28812,1002,2086,21,3202,3599,3211,1308,558,32324,41,1622.0,15060.0,5973,1886.0,14608.0,57640,8954617.0,2016,OHIO,0,0,0,OH
859,183,649,3614,2056,12965,623,212,8195,673,1621,376,2737,1229,2183,5,408,22107,35,609.0,12200.0,1433,13507.0,1996.0,21466,3744169.0,2016,OKLAHOMA,0,0,0,OK
860,66,767,2736,1618,16190,1439,209,10241,558,1752,44,558,4012,1660,284,519,13639,0,335.0,14282.0,4844,0.0,6555.0,48115,3707053.0,2016,OREGON,1,1,1,OR
861,377,4820,12216,6158,41938,2340,401,39904,2253,7954,485,2268,6858,4660,1792,2125,53633,105,1581.0,44111.0,9179,19475.0,33487.0,44142,11822238.0,2016,PENNSYLVANIA,0,0,0,PA
862,18,143,650,592,2126,127,36,4002,111,586,87,342,1035,465,80,91,1759,18,68.0,2719.0,486,10.0,2239.0,9607,1056426.0,2016,RHODEISLAND,0,1,0,RI
863,293,1200,5025,3385,19664,968,121,16445,1130,3452,325,1996,2794,2251,578,319,30020,51,1237.0,15947.0,5014,6956.0,8738.0,29522,4794988.0,2016,SOUTHCAROLINA,0,0,0,SC
864,23,57,1167,352,2897,289,16,4447,96,664,38,177,466,255,26,53,7912,0,766.0,7196.0,2596,2538.0,2454.0,12126,789651.0,2016,SOUTHDAKOTA,0,0,0,SD
865,301,1936,13614,5322,29785,2606,184,29825,1876,5797,707,1038,4563,2741,1161,568,44185,170,4036.0,22563.0,4278,14029.0,7079.0,139365,6454266.0,2016,TENNESSEE,0,0,0,TN
866,889,7056,21733,12201,76604,5795,412,94190,4659,6515,918,1057,8120,12375,4506,3005,140314,490,4264.0,67950.0,10928,71819.0,10520.0,247675,27089093.0,2016,TEXAS,0,0,0,TX
867,50,413,1531,935,14617,421,71,8780,680,886,21,1053,2631,844,191,600,15111,4,1297.0,8713.0,3860,2909.0,2809.0,33791,2801231.0,2016,UTAH,0,0,0,UT
868,4,23,259,154,871,18,6,812,20,122,55,59,197,14,4,29,593,0,118.0,1474.0,60,1.0,509.0,2632,348314.0,2016,VERMONT,1,1,0,VT
869,351,1755,4824,2928,26706,1013,146,32469,1905,5240,1405,917,4021,3562,913,692,39132,20,1780.0,20084.0,5223,20125.0,2965.0,92341,8266632.0,2016,VIRGINIA,0,0,0,VA
870,107,1665,5515,4847,23705,1518,159,24266,881,994,60,3354,4973,1711,553,637,11017,0,280.0,23209.0,2487,22.0,2415.0,56261,6483494.0,2016,WASHINGTON,1,1,1,WA
871,41,157,1606,771,4777,238,40,4684,332,511,105,283,612,448,73,104,6267,2,139.0,4427.0,591,673.0,608.0,12114,1251283.0,2016,WESTVIRGINIA,0,0,0,WV
872,244,1570,4961,2771,27253,1293,129,15905,1047,2659,289,1566,6463,3661,437,1963,28025,44,2255.0,24795.0,12675,0.0,33316.0,84335,5643675.0,2016,WISCONSIN,0,0,0,WI
873,13,19,435,232,2188,109,48,2068,49,196,12,42,526,85,56,109,4482,1,360.0,3056.0,1929,2219.0,825.0,8928,549770.0,2016,WYOMING,0,0,0,WY
874,317,1140,4204,3223,14030,994,119,16455,1189,3258,161,2484,1413,1963,2,550,11267,0,822.0,7194.0,2064,6165.0,2018.0,71853,3737635.0,2017,ALABAMA,0,0,0,AL
875,46,289,1913,623,2356,694,22,4478,113,219,77,105,1004,369,5,256,1004,0,159.0,3102.0,653,43.0,757.0,10737,736205.0,2017,ALASKA,1,1,1,AK
876,261,2085,10147,3974,29142,1590,213,26801,1201,2076,457,1410,10287,3090,303,1289,33230,12,2680.0,24195.0,8935,15574.0,15505.0,81016,6400872.0,2017,ARIZONA,0,1,0,AZ
877,138,563,3776,2026,9686,603,40,11347,830,893,54,1766,1510,1106,172,92,17515,13,293.0,5988.0,1475,6247.0,2469.0,54506,2760388.0,2017,ARKANSAS,0,0,0,AR
878,1499,16942,88115,38094,46602,19501,1560,80248,4440,6903,990,17398,16883,28547,7056,9244,212025,287,227.0,122961.0,7079,63278.0,3530.0,289622,39386220.0,2017,CALIFORNIA,1,1,1,CA
879,176,1203,5900,2389,21737,2766,265,17009,734,2400,126,496,5508,2309,521,471,16626,19,3235.0,23664.0,8143,485.0,7284.0,108846,5083702.0,2017,COLORADO,1,1,1,CO
880,85,1082,2487,1998,11076,926,74,18621,649,912,144,693,2188,1242,183,368,9174,7,1500.0,8228.0,159,5.0,10579.0,27614,3538025.0,2017,CONNECTICUT,1,1,0,CT
881,42,476,1402,950,5038,136,32,6225,283,1837,221,401,749,338,81,122,4015,20,176.0,347.0,635,377.0,1339.0,5979,961939.0,2017,DELAWARE,1,1,0,DE
882,635,6398,27345,16483,66033,8306,241,78943,2040,11613,1057,1841,6371,6306,2468,3001,124487,71,4.0,32727.0,11739,37.0,33.0,303028,20971216.0,2017,FLORIDA,0,1,0,FL
883,380,1697,8482,4035,25397,1499,149,20268,2241,3028,292,2881,3633,3317,379,2434,40608,58,2805.0,17436.0,3458,1457.0,13334.0,69459,8205589.0,2017,GEORGIA,0,0,0,GA
884,36,270,807,436,2865,424,23,3837,76,147,11,414,426,247,120,155,2724,156,13.0,5968.0,467,0.0,919.0,14744,1427538.0,2017,HAWAII,0,1,0,HI
885,10,70,1241,790,4138,220,44,4513,127,299,43,170,756,276,13,188,8432,0,636.0,5458.0,1010,566.0,1582.0,20826,1534173.0,2017,IDAHO,0,0,0,ID
886,272,1464,1828,882,7599,3113,59,13083,108,224,1,71,2076,4290,141,235,10915,457,277.0,2357.0,131,0.0,2988.0,11653,2852941.0,2017,ILLINOIS,1,1,0,IL
887,182,1386,6569,2016,13829,1629,72,11260,1234,1885,266,343,1200,2283,305,673,26364,14,1059.0,13263.0,3792,3820.0,3453.0,49499,4267407.0,2017,INDIANA,0,0,0,IN
888,53,341,4123,1594,10029,565,92,7296,664,743,79,212,1995,900,46,125,9645,7,1059.0,10082.0,3733,5793.0,3574.0,31274,2686879.0,2017,IOWA,0,0,0,IA
889,62,204,1820,608,3887,412,51,8456,263,580,111,584,1697,742,127,167,9594,0,228.0,5443.0,2353,138.0,1613.0,21892,1900556.0,2017,KANSAS,0,0,0,KS
890,185,987,2014,2891,13271,894,61,12015,1102,1370,390,2992,1167,967,166,292,26397,3,5216.0,15143.0,72,13722.0,3949.0,114322,4329947.0,2017,KENTUCKY,0,0,0,KY
891,359,1195,7549,5260,22413,1692,124,18935,762,1519,146,2100,2785,3234,412,841,25770,41,1856.0,6117.0,2869,2965.0,7332.0,49696,3747239.0,2017,LOUISIANA,0,1,0,LA
892,14,128,568,607,4683,225,63,4889,199,518,41,93,1067,130,119,182,3409,3,122.0,5835.0,2181,20.0,1257.0,14227,1335907.0,2017,MAINE,1,1,1,ME
893,286,3299,5755,4323,15337,1756,310,18261,423,893,77,73,2332,3215,748,578,28992,117,860.0,14385.0,3755,29.0,4202.0,55260,5488907.0,2017,MARYLAND,1,1,0,MD
894,62,1211,7688,2141,10837,608,85,19372,455,1271,122,1202,2534,1328,530,425,9791,6,1406.0,8665.0,1565,5187.0,4359.0,37518,6522173.0,2017,MASSACHUSETTS,1,1,1,MA
895,261,1306,9481,3190,19983,1280,239,27788,650,3931,1174,1806,2815,4590,233,626,33090,42,2766.0,26558.0,8729,349.0,5989.0,86333,9789634.0,2017,MICHIGAN,1,1,1,MI
896,120,1176,3841,2298,22105,1521,101,14363,1465,2664,23,1995,3056,2208,359,1055,19281,16,569.0,19171.0,7535,2.0,8665.0,28570,5379142.0,2017,MINNESOTA,1,1,0,MN
897,109,403,922,1249,7034,350,44,6393,333,854,383,815,678,1110,25,198,10268,67,2298.0,7642.0,971,3888.0,4070.0,27846,1385928.0,2017,MISSISSIPPI,1,0,0,MS
898,342,1553,6925,3815,24973,2473,126,21141,1239,1950,290,2876,3868,3537,368,1242,39979,96,2548.0,18386.0,4061,306.0,7059.0,76597,5626134.0,2017,MISSOURI,1,0,0,MO
899,19,91,1105,275,4401,252,37,4390,106,254,30,98,931,85,9,102,2872,0,253.0,4344.0,2023,0.0,2475.0,6309,1037591.0,2017,MONTANA,0,0,0,MT
900,1,5,143,53,424,44,2,617,18,67,3,35,95,65,1,28,843,0,76.0,785.0,416,178.0,282.0,1499,233437.0,2017,NEBRASKA,0,0,0,NE
901,157,1388,4640,2572,5658,671,45,15438,488,1404,201,1681,1365,1885,2532,695,8923,9,702.0,9470.0,1950,241.0,1353.0,45968,2680733.0,2017,NEVADA,1,1,1,NV
902,8,168,668,319,3143,152,28,5306,292,787,120,503,1247,139,79,99,7656,12,202.0,4805.0,2489,4210.0,1001.0,13938,1292643.0,2017,NEWHAMPSHIRE,0,1,0,NH
903,149,2472,5623,3910,20274,494,129,20175,1020,3478,269,2511,3297,3838,900,916,61989,158,8915.0,21574.0,2876,0.0,11629.0,103811,8521517.0,2017,NEWJERSEY,0,1,0,NJ
904,25,344,2296,613,3546,170,11,6223,138,230,74,1165,684,179,35,31,2377,0,680.0,3283.0,473,1578.0,973.0,15300,823584.0,2017,NEWMEXICO,0,1,0,NM
905,264,3090,8116,5200,36562,1713,284,27397,2616,4086,48,3183,13559,3468,672,1662,69904,102,550.0,27136.0,1450,0.0,4867.0,41740,10121830.0,2017,NEWYORK,0,1,0,NY
906,464,2571,8366,7836,25826,1066,190,31024,1326,6720,1185,3356,3958,5147,374,806,25902,61,4294.0,30277.0,1926,0.0,5425.0,72013,6457952.0,2017,NORTHCAROLINA,0,0,0,NC
907,6,69,719,352,3128,291,16,2943,156,421,53,311,479,313,38,120,5646,1,654.0,6318.0,3086,384.0,2492.0,11772,749938.0,2017,NORTHDAKOTA,0,1,0,ND
908,224,1987,5467,4115,27904,764,285,31736,918,2179,21,2800,3454,3681,1122,516,37022,4,1714.0,15032.0,5196,4327.0,12296.0,60497,9362266.0,2017,OHIO,0,1,0,OH
909,161,719,3761,2267,11226,713,146,8226,607,1489,408,2843,1270,2207,15,458,20024,51,539.0,9599.0,1394,12799.0,2096.0,22612,3789847.0,2017,OKLAHOMA,0,0,0,OK
910,65,696,2760,1376,14118,1883,201,10263,648,1868,49,587,3976,2077,364,436,15682,0,333.0,13273.0,3658,18.0,6594.0,43299,3745046.0,2017,OREGON,1,1,1,OR
911,464,4891,13859,6123,41549,2409,356,42271,2414,7703,478,2392,7196,5056,1755,2211,63306,53,2034.0,45128.0,9446,20941.0,35630.0,46713,12552431.0,2017,PENNSYLVANIA,0,1,0,PA
912,10,150,627,533,1773,126,26,3638,74,425,102,287,932,379,71,76,1792,9,62.0,1788.0,394,0.0,1979.0,7365,943094.0,2017,RHODEISLAND,0,1,0,RI
913,253,1133,4736,3149,19592,1006,101,14146,1138,3200,358,1952,2552,2247,381,295,32266,39,1139.0,15446.0,4239,6113.0,8330.0,28868,3920047.0,2017,SOUTHCAROLINA,0,0,0,SC
914,16,88,1565,445,2512,311,15,4931,102,731,37,225,624,334,33,92,8900,1,2361.0,8164.0,4999,6939.0,3596.0,15720,729800.0,2017,SOUTHDAKOTA,0,0,0,SD
915,358,1839,12134,5143,29649,3422,180,32076,1802,5336,664,1496,4571,3081,955,621,47826,148,4289.0,19495.0,3836,15073.0,6749.0,148599,6505139.0,2017,TENNESSEE,0,0,0,TN
916,839,6519,20767,10570,62387,5093,454,90763,4287,5764,794,899,7178,12954,4482,2804,136796,355,4005.0,64784.0,8775,62434.0,8477.0,218119,25980682.0,2017,TEXAS,0,0,0,TX
917,48,404,1596,882,13064,519,61,7870,746,957,32,1225,2364,896,379,656,17556,4,1426.0,7980.0,3570,2672.0,2201.0,37023,2646000.0,2017,UTAH,0,0,0,UT
918,10,31,561,268,1370,29,16,1341,56,238,43,103,380,28,4,41,1137,0,174.0,2450.0,112,0.0,823.0,4692,600391.0,2017,VERMONT,1,1,0,VT
919,337,1633,4668,2698,22662,1032,190,30360,1700,4845,1371,994,3621,4099,617,653,42060,25,1664.0,19323.0,4852,17864.0,2870.0,87392,7782044.0,2017,VIRGINIA,0,0,0,VA
920,158,1887,5912,4723,20526,1637,169,25114,862,1056,53,3438,5178,1793,650,587,12027,0,359.0,25392.0,2018,78.0,2402.0,56680,6678694.0,2017,WASHINGTON,1,1,1,WA
921,31,123,1575,751,4018,272,36,4320,258,486,116,410,634,342,109,88,7277,0,149.0,4282.0,890,822.0,751.0,11417,1150294.0,2017,WESTVIRGINIA,0,0,0,WV
922,203,1447,5473,2652,25214,1368,195,17314,920,2669,325,1474,6206,3449,451,1928,30781,37,2493.0,23541.0,12228,0.0,32743.0,75555,5700831.0,2017,WISCONSIN,0,0,0,WI
923,9,31,529,215,1990,130,39,1996,49,158,18,94,492,78,48,107,4612,0,344.0,3253.0,1980,2412.0,810.0,8345,543983.0,2017,WYOMING,0,0,0,WY
924,214,919,3383,2352,12332,840,85,13027,768,2103,112,1756,1004,1585,0,446,8217,0,420.0,6391.0,1434,5300.0,1815.0,61622,3070799.0,2018,ALABAMA,0,0,0,AL
925,38,367,2132,602,2392,726,43,4943,154,201,54,120,1103,387,2,263,1046,0,174.0,3148.0,592,47.0,843.0,11072,733747.0,2018,ALASKA,1,1,1,AK
926,281,1940,9079,3883,26621,1711,407,25198,1121,2055,854,1087,10177,3093,349,1386,32272,2,2448.0,19200.0,7082,11514.0,14723.0,78700,6586181.0,2018,ARIZONA,0,1,0,AZ
927,141,474,3797,1748,10118,594,56,11688,820,852,49,1736,1544,1112,136,83,17954,6,434.0,5761.0,1265,5035.0,2301.0,51736,2640116.0,2018,ARKANSAS,0,0,0,AR
928,1409,16670,89618,35230,42468,18020,1529,81812,4118,6105,921,16227,16652,28290,6418,8901,219251,403,268.0,127250.0,5948,58286.0,3451.0,293353,39431921.0,2018,CALIFORNIA,1,1,1,CA
929,195,1166,5922,2301,19199,2437,199,16477,688,2243,112,526,4843,2313,376,521,16172,7,2466.0,20353.0,7007,144.0,6887.0,78790,4952541.0,2018,COLORADO,1,1,1,CO
930,79,870,2238,1624,9834,778,76,17370,582,921,140,692,1640,1088,184,360,8087,10,1363.0,7484.0,96,11.0,10505.0,29423,3457743.0,2018,CONNECTICUT,1,1,0,CT
931,33,391,1464,688,4511,116,22,6121,210,1348,163,324,755,322,121,107,3707,9,185.0,427.0,669,323.0,1164.0,5289,964106.0,2018,DELAWARE,1,1,0,DE
932,712,5761,26498,14757,66157,8295,247,80570,1989,11207,1086,1632,6129,6604,1920,2862,134142,123,0.0,32127.0,10590,0.0,0.0,300080,21278278.0,2018,FLORIDA,0,1,0,FL
933,307,990,6455,2689,18597,913,115,16260,1573,2298,127,2147,2919,2619,322,1629,37291,152,2607.0,23449.0,1467,1273.0,9230.0,64518,6742246.0,2018,GEORGIA,0,0,0,GA
934,40,204,509,290,1844,252,27,2968,51,109,0,449,92,185,104,125,1873,149,17.0,4288.0,319,0.0,463.0,9945,1148121.0,2018,HAWAII,0,1,0,HI
935,16,90,1274,777,3911,157,51,4559,132,355,47,175,788,283,12,243,8777,1,716.0,5689.0,874,333.0,1455.0,21290,1554954.0,2018,IDAHO,0,0,0,ID
936,416,2422,2306,1015,9514,4267,63,16749,127,247,0,84,2696,6798,115,350,17060,706,355.0,2825.0,181,0.0,3987.0,14149,2865349.0,2018,ILLINOIS,1,1,0,IL
937,184,1118,5722,1617,11037,1408,73,10492,968,1434,210,289,1054,2024,204,540,25058,7,912.0,11890.0,2824,3261.0,3177.0,39648,4025425.0,2018,INDIANA,0,0,0,IN
938,5,15,324,116,802,78,9,1590,58,271,25,120,285,83,1,44,2242,0,152.0,4554.0,1971,119.0,946.0,18984,1308859.0,2018,KANSAS,0,0,0,KS
939,126,517,1087,2060,9363,723,123,9649,812,989,378,1459,806,508,95,237,19355,1,4729.0,14812.0,168,14231.0,3664.0,118907,3500586.0,2018,KENTUCKY,0,0,0,KY
940,334,1376,8312,5163,23652,1304,99,21314,703,1283,138,2761,3019,3648,405,1102,30437,33,1727.0,5650.0,1287,2880.0,7178.0,51773,3954330.0,2018,LOUISIANA,0,1,0,LA
941,16,135,532,561,4615,235,45,4877,209,480,46,116,1032,144,54,167,3692,2,137.0,5811.0,2049,15.0,1360.0,14432,1338404.0,2018,MAINE,1,1,1,ME
942,266,3283,6301,3851,15404,2030,307,21826,440,866,103,337,2527,3694,809,690,31914,76,1821.0,18150.0,4439,56.0,4843.0,56390,5879299.0,2018,MARYLAND,1,1,0,MD
943,21,709,5563,1478,8263,512,55,17237,391,1087,112,794,2207,913,360,304,7125,9,1185.0,8280.0,1280,5168.0,3554.0,34756,5884293.0,2018,MASSACHUSETTS,1,1,1,MA
944,299,1190,10334,3034,18770,1201,207,29164,702,3767,1149,2019,2873,4798,216,663,30320,26,2642.0,26130.0,4739,284.0,5724.0,84179,9857904.0,2018,MICHIGAN,1,1,1,MI
945,101,1005,3788,2014,20063,1595,96,14842,1075,3428,15,1964,2662,1859,153,878,20404,30,585.0,20186.0,7099,23.0,8994.0,33238,5570925.0,2018,MINNESOTA,1,1,0,MN
946,58,322,754,1003,5998,314,37,4884,303,704,275,642,571,945,16,119,8003,74,2160.0,5370.0,747,3039.0,3102.0,21239,1161807.0,2018,MISSISSIPPI,1,0,0,MS
947,369,1426,6703,3325,21098,2383,213,19443,1387,2088,249,2814,3484,3565,269,1089,32982,38,2128.0,11874.0,2985,197.0,6333.0,69611,5406785.0,2018,MISSOURI,1,0,0,MO
948,10,97,1003,296,3487,305,26,3962,100,196,40,110,762,75,12,81,2732,0,321.0,3794.0,1406,0.0,2003.0,6167,995183.0,2018,MONTANA,0,0,0,MT
949,36,247,1175,398,5735,391,57,7474,236,1066,63,736,1693,775,92,314,8993,0,945.0,4630.0,2355,1.0,1851.0,13390,1516162.0,2018,NEBRASKA,0,0,0,NE
950,191,1411,6002,3103,6314,749,79,17883,428,1813,282,1850,1635,2240,2859,903,11238,23,961.0,10984.0,3720,362.0,2213.0,59772,3013371.0,2018,NEVADA,1,1,1,NV
951,10,144,642,309,3186,165,21,5668,237,758,91,553,1254,146,24,130,6522,5,187.0,5053.0,1989,3844.0,884.0,14386,1317257.0,2018,NEWHAMPSHIRE,1,1,0,NH
952,115,1699,5058,2982,16659,540,126,16839,852,3558,214,1826,2474,2766,522,895,48008,41,7297.0,17230.0,1356,24.0,9922.0,84648,7844556.0,2018,NEWJERSEY,0,1,0,NJ
953,67,425,3637,916,5993,359,41,8588,171,324,123,1015,1015,535,87,70,5375,3,1388.0,6464.0,1333,568.0,1497.0,34655,1406211.0,2018,NEWMEXICO,0,1,0,NM
954,244,2630,7626,4291,34122,1786,267,26623,2019,3749,27,2752,12509,3156,561,1705,69571,45,470.0,25094.0,943,0.0,4273.0,38065,9571301.0,2018,NEWYORK,0,1,0,NY
955,351,2177,6487,5451,20037,1115,128,22676,863,4412,799,2682,3006,4052,148,608,26936,39,3181.0,27915.0,1490,0.0,4183.0,61490,5380474.0,2018,NORTHCAROLINA,0,0,0,NC
956,10,63,604,254,2622,215,9,2846,140,369,34,278,438,340,11,81,5448,1,356.0,5136.0,2623,263.0,1583.0,9329,757131.0,2018,NORTHDAKOTA,0,1,0,ND
957,237,1548,5830,3354,25004,777,278,30939,770,2089,14,2701,3142,3948,792,451,39708,23,1275.0,13723.0,4793,5855.0,9835.0,60471,9011984.0,2018,OHIO,0,1,0,OH
958,138,642,3863,2388,11304,856,169,7785,539,1332,362,2932,1224,2418,7,376,17766,28,630.0,8660.0,1198,10698.0,2195.0,22658,3847775.0,2018,OKLAHOMA,0,0,0,OK
959,55,824,3136,1725,14123,1911,256,10735,616,1871,54,611,3677,2113,281,348,13605,1,342.0,13707.0,2891,29.0,6210.0,45582,3710013.0,2018,OREGON,1,1,1,OR
960,444,3915,14045,5185,36453,2508,332,40984,2222,8126,446,2119,6267,4921,1182,2286,61934,34,1806.0,43798.0,6716,19808.0,31264.0,42847,12629530.0,2018,PENNSYLVANIA,0,1,0,PA
961,4,194,679,498,1992,158,12,4169,125,551,75,352,915,347,63,82,2049,4,74.0,2423.0,337,11.0,2269.0,8518,1057315.0,2018,RHODEISLAND,0,1,0,RI
962,287,1209,4942,3116,18578,1070,136,15413,1115,3333,348,2366,2473,2594,285,284,34105,70,1167.0,15188.0,4092,5722.0,8101.0,25517,4408967.0,2018,SOUTHCAROLINA,0,0,0,SC
963,11,72,920,294,2348,201,23,4451,124,816,31,152,536,250,15,51,8108,1,490.0,5891.0,2164,99.0,2409.0,14077,816012.0,2018,SOUTHDAKOTA,0,0,0,SD
964,380,1797,11741,4458,30141,3822,136,30862,1690,5043,716,1611,4177,2869,527,545,47876,71,4361.0,19108.0,3245,13627.0,5968.0,134936,6363426.0,2018,TENNESSEE,0,0,0,TN
965,747,5708,25643,9009,60263,4952,403,92541,4332,6320,447,862,7246,12968,3987,2442,139188,304,3931.0,69643.0,8237,54286.0,7549.0,204684,26829159.0,2018,TEXAS,0,0,0,TX
966,36,398,1587,890,12545,541,62,7972,704,1007,35,940,2868,839,374,686,19562,1,1428.0,7119.0,3826,2677.0,2280.0,35815,2670944.0,2018,UTAH,0,0,0,UT
967,11,38,549,220,1343,54,20,1519,52,306,56,98,321,36,1,38,902,0,201.0,2576.0,82,0.0,853.0,4972,615720.0,2018,VERMONT,1,1,0,VT
968,356,1431,4745,2309,23014,1180,191,30541,1572,4868,1272,1085,3490,4062,373,597,45409,12,1536.0,20885.0,4131,19398.0,2844.0,91669,8240312.0,2018,VIRGINIA,0,0,0,VA
969,150,1767,5931,4292,19762,1504,164,24701,677,1130,55,3245,4798,1824,211,550,11283,7,257.0,27632.0,1721,78.0,2460.0,56599,6423244.0,2018,WASHINGTON,1,1,1,WA
970,28,56,1034,440,3112,181,24,2825,214,265,41,263,468,281,60,63,6044,2,86.0,3141.0,555,727.0,689.0,8531,1052107.0,2018,WESTVIRGINIA,0,0,0,WV
971,171,1172,5639,2080,22087,1431,133,16251,899,2220,368,1125,5531,3683,451,1587,31066,19,2116.0,24368.0,10654,0.0,31008.0,78077,5730204.0,2018,WISCONSIN,0,0,0,WI
972,12,21,541,239,1811,128,19,1902,36,127,6,80,421,52,53,109,4895,0,433.0,3432.0,1725,3062.0,840.0,8198,507616.0,2018,WYOMING,0,0,0,WY
